pontoId,lat,lon,pathBTS1,pathBTS2,pathBTS3,pathBTS4,pathBTS5,pathBTS6,taBTS1,taBTS2,taBTS3,taBTS4,taBTS5,taBTS6
2893.0,-8.061481,-34.902824,134.923333333333,108.923333333333,133.423333333333,131.59,128.69,129.856666666667,2.0,3.0,3.0,3.0,2.0,1.0
218.0,-8.076395,-34.895554,113.64,94.815,132.515,112.065,127.065,135.215,1.0,0.0,2.0,0.0,2.0,2.0
1384.0,-8.070173,-34.893761,101.49,117.823333333333,119.056666666667,101.056666666667,103.056666666667,104.39,0.0,1.0,3.0,1.0,1.0,1.0
360.0,-8.075677,-34.893562,116.89,119.89,123.64,110.79,122.34,138.49,1.0,0.0,2.0,0.0,2.0,2.0
1098.0,-8.071628,-34.90078,126.956666666667,117.956666666667,124.756666666667,115.423333333333,132.69,131.156666666667,1.0,1.0,1.0,1.0,2.0,1.0
122.0,-8.076941,-34.899525,119.24,116.74,126.14,139.84,137.24,142.89,2.0,1.0,1.0,1.0,2.0,2.0
2044.0,-8.068367,-34.889805,122.923333333333,134.19,136.656666666667,117.823333333333,102.756666666667,126.556666666667,0.0,1.0,3.0,1.0,0.0,1.0
557.0,-8.074423,-34.900333,119.99,108.423333333333,120.323333333333,123.223333333333,139.056666666667,132.856666666667,1.0,1.0,1.0,1.0,2.0,2.0
2314.0,-8.06635,-34.896816,128.123333333333,99.79,122.156666666667,112.856666666667,124.79,91.6233333333333,0.0,1.0,3.0,1.0,1.0,0.0
2762.0,-8.063394,-34.901417,140.39,133.79,134.39,126.64,133.89,130.84,2.0,2.0,2.0,2.0,2.0,1.0
2235.0,-8.066892,-34.901016,125.39,118.99,117.69,114.04,111.94,120.09,1.0,2.0,2.0,2.0,2.0,1.0
2014.0,-8.068492,-34.897316,102.456666666667,116.523333333333,115.39,114.456666666667,124.89,104.49,0.0,1.0,2.0,1.0,1.0,0.0
786.0,-8.073004,-34.896389,108.89,101.423333333333,122.29,93.9233333333333,116.723333333333,124.29,1.0,0.0,2.0,0.0,1.0,1.0
37.0,-8.077439,-34.899357,122.09,104.19,129.64,135.04,132.19,137.74,2.0,0.0,1.0,0.0,3.0,2.0
2829.0,-8.06258,-34.887527,321.599372453031,138.456666666667,140.19,142.09,146.09,145.69,1.0,3.0,4.0,3.0,0.0,1.0
1006.0,-8.072277,-34.892097,109.856666666667,109.456666666667,124.39,91.4566666666667,113.39,130.99,0.0,0.0,3.0,0.0,1.0,1.0
1476.0,-8.069907,-34.897564,106.856666666667,119.09,118.823333333333,116.523333333333,122.923333333333,108.69,1.0,1.0,2.0,1.0,1.0,1.0
1832.0,-8.068935,-34.88961,123.615,133.69,134.94,113.115,103.665,135.49,0.0,1.0,3.0,1.0,0.0,1.0
1697.0,-8.069309,-34.895466,95.89,114.256666666667,121.056666666667,95.8566666666667,112.79,114.99,0.0,1.0,2.0,1.0,1.0,0.0
2625.0,-8.064294,-34.885437,114.056666666667,141.723333333333,132.99,125.49,136.456666666667,139.79,1.0,2.0,5.0,2.0,0.0,1.0
720.0,-8.073298,-34.896614,99.09,118.256666666667,94.6566666666667,108.956666666667,123.656666666667,127.923333333333,1.0,0.0,2.0,0.0,2.0,1.0
1084.0,-8.071762,-34.897224,101.19,118.29,116.74,103.54,134.09,131.24,1.0,0.0,2.0,0.0,1.0,1.0
1049.0,-8.072007,-34.89716,101.923333333333,112.923333333333,118.856666666667,106.39,122.29,123.723333333333,1.0,0.0,2.0,0.0,1.0,1.0
617.0,-8.07412,-34.899765,116.823333333333,107.79,102.056666666667,109.123333333333,137.49,140.156666666667,1.0,1.0,1.0,1.0,2.0,2.0
2318.0,-8.066321,-34.889492,136.09,130.356666666667,136.323333333333,118.356666666667,105.123333333333,142.923333333333,0.0,2.0,4.0,2.0,0.0,1.0
2073.0,-8.068153,-34.899975,106.34,108.34,120.09,100.34,128.84,106.09,1.0,1.0,2.0,1.0,2.0,1.0
522.0,-8.074603,-34.900303,120.99,109.923333333333,104.423333333333,126.89,141.356666666667,135.29,1.0,1.0,1.0,1.0,2.0,2.0
1118.0,-8.071439,-34.897057,95.34,120.69,127.64,107.14,123.89,110.59,1.0,1.0,2.0,1.0,1.0,1.0
2711.0,-8.063747,-34.894733,137.756666666667,106.956666666667,126.456666666667,135.123333333333,125.856666666667,114.89,1.0,2.0,3.0,2.0,1.0,0.0
230.0,-8.076363,-34.895794,124.956666666667,91.6233333333333,131.69,117.556666666667,126.09,139.356666666667,1.0,0.0,2.0,0.0,2.0,2.0
2257.0,-8.066763,-34.894886,118.423333333333,122.323333333333,124.623333333333,123.656666666667,123.19,94.99,0.0,1.0,3.0,1.0,1.0,0.0
2830.0,-8.062549,-34.888329,121.59,129.623333333333,139.49,128.19,136.49,142.09,1.0,2.0,4.0,2.0,0.0,1.0
542.0,-8.074497,-34.890209,98.74,135.24,122.49,116.69,116.215,140.065,1.0,0.0,3.0,0.0,1.0,2.0
2500.0,-8.065465,-34.89381,129.456666666667,119.956666666667,126.956666666667,131.59,121.656666666667,112.223333333333,0.0,2.0,3.0,2.0,0.0,0.0
2281.0,-8.066629,-34.896698,112.04,114.59,118.19,120.39,127.64,96.94,0.0,1.0,3.0,1.0,1.0,0.0
2117.0,-8.067896,-34.892323,122.723333333333,124.49,124.256666666667,105.79,118.956666666667,104.79,0.0,1.0,3.0,1.0,0.0,0.0
2165.0,-8.06725,-34.892426,133.49,125.556666666667,124.223333333333,116.523333333333,117.356666666667,105.19,0.0,1.0,3.0,1.0,0.0,0.0
1145.0,-8.071256,-34.900791,121.59,123.59,116.256666666667,121.69,135.923333333333,123.323333333333,1.0,1.0,1.0,1.0,2.0,1.0
2700.0,-8.063804,-34.886028,120.123333333333,134.023333333333,137.39,130.69,137.956666666667,142.156666666667,1.0,2.0,5.0,2.0,0.0,1.0
342.0,-8.075788,-34.893932,111.89,116.865,122.915,108.89,122.615,136.915,1.0,0.0,2.0,0.0,2.0,2.0
2460.0,-8.065737,-34.896965,121.856666666667,108.556666666667,119.69,101.79,124.79,94.9566666666667,1.0,2.0,3.0,2.0,1.0,0.0
1107.0,-8.071556,-34.900784,118.556666666667,113.89,118.79,116.29,134.056666666667,129.523333333333,1.0,1.0,1.0,1.0,2.0,1.0
1889.0,-8.068806,-34.896156,105.24,118.29,111.39,101.54,124.84,108.64,0.0,1.0,2.0,1.0,1.0,0.0
795.0,-8.072943,-34.900623,117.99,119.14,126.89,120.19,142.54,128.44,1.0,1.0,1.0,1.0,2.0,2.0
2139.0,-8.067629,-34.896717,114.19,107.256666666667,107.423333333333,91.3566666666667,122.423333333333,108.456666666667,0.0,1.0,2.0,1.0,1.0,0.0
134.0,-8.076853,-34.897243,120.523333333333,86.2566666666667,131.823333333333,122.056666666667,125.49,135.856666666667,1.0,0.0,2.0,0.0,2.0,2.0
1835.0,-8.06893,-34.900448,115.256666666667,118.156666666667,124.623333333333,119.056666666667,128.523333333333,107.09,1.0,1.0,2.0,1.0,2.0,1.0
6.0,-8.077546,-34.899288,122.415,91.19,120.465,128.165,135.115,134.04,2.0,0.0,1.0,0.0,3.0,2.0
311.0,-8.075944,-34.89986,126.39,117.24,118.14,132.89,139.19,139.69,2.0,1.0,1.0,1.0,2.0,2.0
1004.0,-8.072309,-34.900696,121.89,113.99,116.856666666667,110.023333333333,136.223333333333,125.123333333333,1.0,1.0,1.0,1.0,2.0,1.0
181.0,-8.076487,-34.896122,116.823333333333,96.9233333333333,129.323333333333,112.723333333333,130.356666666667,138.423333333333,1.0,0.0,2.0,0.0,2.0,2.0
22.0,-8.077501,-34.899261,115.723333333333,87.3566666666667,114.99,121.39,132.123333333333,133.156666666667,2.0,0.0,1.0,0.0,3.0,2.0
2532.0,-8.065207,-34.886093,121.023333333333,128.79,133.89,128.056666666667,122.723333333333,135.023333333333,1.0,2.0,4.0,2.0,0.0,1.0
142.0,-8.07679,-34.896889,118.99,88.49,126.023333333333,115.79,124.49,140.523333333333,1.0,0.0,2.0,0.0,2.0,2.0
715.0,-8.073355,-34.896797,110.69,107.856666666667,95.49,104.923333333333,125.423333333333,137.123333333333,1.0,0.0,2.0,0.0,2.0,1.0
2571.0,-8.064897,-34.885162,119.515,132.215,132.565,120.715,125.865,134.74,1.0,2.0,5.0,2.0,0.0,1.0
2149.0,-8.067491,-34.896732,114.14,108.09,110.44,90.79,122.49,106.19,0.0,1.0,2.0,1.0,1.0,0.0
2676.0,-8.063926,-34.89463,139.156666666667,114.79,125.29,134.79,124.356666666667,124.223333333333,0.0,2.0,3.0,2.0,1.0,0.0
1932.0,-8.068669,-34.889225,127.69,136.023333333333,132.556666666667,125.59,110.023333333333,127.79,0.0,1.0,4.0,1.0,0.0,1.0
1018.0,-8.072212,-34.894772,85.59,110.39,108.99,88.94,109.09,120.29,0.0,0.0,2.0,0.0,1.0,1.0
632.0,-8.074019,-34.890366,95.09,137.09,129.39,118.865,121.04,127.365,1.0,0.0,3.0,0.0,1.0,2.0
1213.0,-8.07081,-34.896809,102.456666666667,119.29,118.59,108.523333333333,131.423333333333,119.49,0.0,1.0,2.0,1.0,1.0,1.0
729.0,-8.073235,-34.896446,94.59,110.056666666667,107.356666666667,102.856666666667,115.823333333333,126.99,1.0,0.0,2.0,0.0,2.0,1.0
534.0,-8.074529,-34.900295,122.523333333333,109.523333333333,118.49,123.023333333333,137.156666666667,134.356666666667,1.0,1.0,1.0,1.0,2.0,2.0
2598.0,-8.064623,-34.90144,128.156666666667,121.023333333333,128.856666666667,125.323333333333,136.09,122.023333333333,1.0,2.0,2.0,2.0,2.0,1.0
1091.0,-8.071689,-34.89719,110.54,119.64,121.265,111.965,136.565,122.44,1.0,0.0,2.0,0.0,1.0,1.0
1279.0,-8.07063,-34.892906,107.19,117.923333333333,120.423333333333,109.856666666667,113.923333333333,103.556666666667,0.0,1.0,3.0,1.0,1.0,1.0
246.0,-8.076291,-34.896027,447.512252715524,110.79,128.556666666667,126.556666666667,126.423333333333,132.356666666667,1.0,0.0,2.0,0.0,2.0,2.0
1667.0,-8.069393,-34.889519,126.14,134.39,131.715,115.815,101.415,130.94,0.0,1.0,3.0,1.0,0.0,1.0
977.0,-8.072409,-34.892239,108.09,117.54,119.04,99.94,104.24,122.54,0.0,0.0,3.0,0.0,1.0,1.0
1117.0,-8.071461,-34.900787,117.89,118.69,113.79,114.656666666667,135.19,124.956666666667,1.0,1.0,1.0,1.0,2.0,1.0
2033.0,-8.068441,-34.896912,105.99,123.89,119.323333333333,111.023333333333,120.723333333333,113.59,0.0,1.0,2.0,1.0,1.0,0.0
309.0,-8.075954,-34.899857,125.223333333333,107.623333333333,125.956666666667,129.356666666667,138.656666666667,140.756666666667,2.0,1.0,1.0,1.0,2.0,2.0
1318.0,-8.070491,-34.893162,101.94,124.49,118.44,104.94,109.64,113.79,0.0,1.0,3.0,1.0,1.0,1.0
668.0,-8.073767,-34.898346,115.123333333333,100.123333333333,95.5566666666667,102.423333333333,129.656666666667,130.59,1.0,0.0,2.0,0.0,2.0,2.0
1805.0,-8.069023,-34.895912,102.623333333333,116.323333333333,118.09,110.09,115.523333333333,113.156666666667,0.0,1.0,2.0,1.0,1.0,0.0
21.0,-8.077502,-34.899303,123.256666666667,91.1566666666667,118.49,129.19,134.123333333333,136.556666666667,2.0,0.0,1.0,0.0,3.0,2.0
2586.0,-8.064758,-34.897041,125.523333333333,103.19,118.556666666667,92.3566666666667,128.29,109.356666666667,1.0,2.0,3.0,2.0,1.0,0.0
1122.0,-8.071407,-34.900791,119.356666666667,123.623333333333,118.99,117.29,135.19,124.256666666667,1.0,1.0,1.0,1.0,2.0,1.0
2344.0,-8.066113,-34.896843,123.923333333333,99.99,123.423333333333,110.29,122.956666666667,89.8233333333333,0.0,2.0,3.0,2.0,1.0,0.0
2217.0,-8.066978,-34.893822,125.723333333333,130.123333333333,128.456666666667,122.523333333333,122.356666666667,113.656666666667,0.0,1.0,3.0,1.0,0.0,0.0
1669.0,-8.069386,-34.895351,106.256666666667,122.623333333333,118.556666666667,110.256666666667,120.456666666667,111.756666666667,0.0,1.0,2.0,1.0,1.0,0.0
1449.0,-8.069966,-34.894264,111.856666666667,123.656666666667,123.256666666667,121.823333333333,117.99,100.89,0.0,1.0,3.0,1.0,1.0,1.0
163.0,-8.076615,-34.896362,116.723333333333,95.6233333333333,127.756666666667,116.99,131.456666666667,139.39,1.0,0.0,2.0,0.0,2.0,2.0
2914.0,-8.06085,-34.905071,135.156666666667,122.99,130.19,132.69,134.356666666667,131.556666666667,2.0,3.0,3.0,3.0,3.0,2.0
290.0,-8.076043,-34.899834,123.256666666667,116.256666666667,120.59,132.89,134.423333333333,137.023333333333,2.0,1.0,1.0,1.0,2.0,2.0
1348.0,-8.070387,-34.893353,100.59,120.19,120.39,105.64,119.89,100.14,0.0,1.0,3.0,1.0,1.0,1.0
1508.0,-8.069818,-34.900791,128.59,127.29,114.84,127.74,135.09,124.74,1.0,1.0,1.0,1.0,2.0,1.0
817.0,-8.072897,-34.896633,101.74,117.94,121.14,95.44,120.49,128.59,1.0,0.0,2.0,0.0,2.0,1.0
962.0,-8.072454,-34.893047,105.123333333333,119.523333333333,111.29,95.5233333333333,112.69,122.523333333333,0.0,0.0,3.0,0.0,1.0,1.0
1305.0,-8.070541,-34.896671,100.99,115.523333333333,119.456666666667,108.923333333333,126.823333333333,118.456666666667,0.0,1.0,2.0,1.0,1.0,1.0
723.0,-8.073273,-34.900589,120.39,125.19,124.39,125.44,142.64,134.54,1.0,1.0,1.0,1.0,2.0,2.0
382.0,-8.075527,-34.893494,118.04,114.79,127.79,105.09,124.09,135.94,1.0,0.0,2.0,0.0,2.0,2.0
664.0,-8.073777,-34.898407,116.34,102.24,93.69,105.99,130.84,132.39,1.0,0.0,1.0,0.0,2.0,2.0
1947.0,-8.068645,-34.88958,119.49,127.323333333333,135.256666666667,113.156666666667,106.59,138.423333333333,0.0,1.0,4.0,1.0,0.0,1.0
1215.0,-8.070808,-34.891762,103.956666666667,122.323333333333,128.49,97.2566666666667,107.29,133.656666666667,0.0,1.0,3.0,1.0,1.0,1.0
451.0,-8.07523,-34.900101,121.656666666667,116.49,123.59,132.29,140.423333333333,137.09,2.0,1.0,1.0,1.0,2.0,2.0
419.0,-8.075434,-34.89629,120.056666666667,113.056666666667,136.79,121.223333333333,128.323333333333,137.723333333333,1.0,0.0,2.0,0.0,2.0,2.0
670.0,-8.073764,-34.898315,120.99,101.09,94.94,103.69,137.59,132.04,1.0,0.0,2.0,0.0,2.0,2.0
2520.0,-8.065314,-34.901356,130.556666666667,125.956666666667,124.023333333333,115.856666666667,131.123333333333,132.523333333333,1.0,2.0,2.0,2.0,2.0,1.0
2108.0,-8.067963,-34.900387,104.99,112.74,108.69,108.94,118.74,101.54,1.0,1.0,2.0,1.0,2.0,1.0
1002.0,-8.072313,-34.894688,87.54,110.49,110.89,87.59,106.94,116.54,0.0,0.0,2.0,0.0,1.0,1.0
880.0,-8.072631,-34.894756,101.49,121.19,108.84,111.29,114.59,134.09,0.0,0.0,2.0,0.0,1.0,1.0
2238.0,-8.066879,-34.895733,124.856666666667,123.056666666667,116.323333333333,113.49,124.023333333333,101.19,0.0,1.0,3.0,1.0,1.0,0.0
2066.0,-8.068204,-34.899822,110.39,106.156666666667,119.59,101.156666666667,126.823333333333,98.79,1.0,1.0,2.0,1.0,2.0,1.0
1890.0,-8.068806,-34.891083,124.223333333333,130.823333333333,129.59,121.623333333333,81.8566666666667,126.323333333333,0.0,1.0,3.0,1.0,0.0,1.0
381.0,-8.075533,-34.896263,115.19,109.823333333333,131.69,126.69,127.223333333333,134.69,1.0,0.0,2.0,0.0,2.0,2.0
998.0,-8.07234,-34.900688,113.356666666667,115.023333333333,117.223333333333,115.99,133.49,121.39,1.0,1.0,1.0,1.0,2.0,1.0
2141.0,-8.067605,-34.893211,116.09,131.04,120.04,111.79,126.24,114.59,0.0,1.0,3.0,1.0,0.0,0.0
652.0,-8.073855,-34.898685,118.89,102.415,89.015,107.715,132.615,133.19,1.0,0.0,1.0,0.0,2.0,2.0
2036.0,-8.068414,-34.891506,104.59,131.94,128.84,117.39,113.19,113.39,0.0,1.0,3.0,1.0,0.0,0.0
477.0,-8.075004,-34.900188,130.69,125.24,124.94,133.24,140.64,139.09,2.0,1.0,1.0,1.0,2.0,2.0
1433.0,-8.07001,-34.896118,105.123333333333,124.023333333333,115.09,107.39,129.723333333333,118.156666666667,0.0,1.0,2.0,1.0,1.0,1.0
1969.0,-8.068591,-34.897282,110.756666666667,114.056666666667,116.59,108.723333333333,128.656666666667,101.19,0.0,1.0,2.0,1.0,1.0,0.0
1229.0,-8.070781,-34.891747,104.49,117.756666666667,122.956666666667,102.29,104.923333333333,134.256666666667,0.0,1.0,3.0,1.0,1.0,1.0
654.0,-8.073852,-34.890415,89.615,137.44,126.14,116.24,117.615,136.59,1.0,0.0,3.0,0.0,1.0,2.0
1660.0,-8.069409,-34.895199,109.99,126.29,114.456666666667,114.756666666667,118.923333333333,111.39,0.0,1.0,2.0,1.0,1.0,0.0
11.0,-8.07754,-34.899223,123.04,83.39,115.04,122.04,131.99,136.79,2.0,0.0,1.0,0.0,3.0,2.0
1422.0,-8.070037,-34.890018,101.315,139.99,130.99,117.465,111.49,126.74,0.0,1.0,3.0,1.0,0.0,1.0
2148.0,-8.067505,-34.890297,126.523333333333,128.356666666667,128.456666666667,115.356666666667,98.2566666666667,132.29,0.0,1.0,3.0,1.0,0.0,1.0
12.0,-8.077538,-34.899307,122.29,100.056666666667,117.923333333333,135.023333333333,133.49,137.09,2.0,0.0,1.0,0.0,3.0,2.0
2272.0,-8.066686,-34.89278,130.79,119.04,126.09,130.24,130.04,96.69,0.0,1.0,3.0,1.0,0.0,0.0
2530.0,-8.06522,-34.89703,122.09,96.64,123.44,100.84,121.79,100.69,1.0,2.0,3.0,2.0,1.0,0.0
1020.0,-8.072196,-34.900696,116.99,112.04,119.99,105.19,138.14,130.54,1.0,1.0,1.0,1.0,2.0,1.0
